HGNC_ID	Gene_symbol	Previous_symbol
HGNC:7872	NOS1	NOS
HGNC:7873	NOS2	NOS2A
HGNC:7875	NOS2P1	NOS2C
HGNC:7874	NOS2P2	NOS2B
HGNC:7881	NOTCH1	TAN1
HGNC:31862	NOTCH2NLA	NOTCH2NL
HGNC:7883	NOTCH3	CADASIL
HGNC:7884	NOTCH4	INT3
HGNC:19827	NOVA1-DT	C14orf22
HGNC:19827	NOVA1-DT	NOVA1-AS1
HGNC:19827	NOVA1-DT	LINC02588
HGNC:7887	NOVA2	NOVA3
HGNC:10668	NOXA1	SDCCAG31
HGNC:20487	NOXRED1	C14orf148
HGNC:1190	NPAP1	C15orf2
HGNC:4522	NPBWR1	GPR7
HGNC:4530	NPBWR2	GPR8
HGNC:17425	NPFFR1	GPR147
HGNC:4525	NPFFR2	GPR74
HGNC:7905	NPHP1	NPH1
HGNC:24129	NPHP3-AS1	NCRNA00119
HGNC:7909	NPIPA1	NPIP
HGNC:28989	NPIPB3	NPIPL3
HGNC:33832	NPIPB7	NPIPL1
HGNC:34409	NPIPB15	NPIPL2
HGNC:16781	NPL	C1orf13
HGNC:7911	NPM1P1	NPMP1
HGNC:7922	NPM1P2	NPMP2
HGNC:7923	NPM1P3	NPMP3
HGNC:7923	NPM1P3	NPM1P15
HGNC:7924	NPM1P4	NPMP4
HGNC:7925	NPM1P5	NPMP5
HGNC:7926	NPM1P6	NPMP6
HGNC:7927	NPM1P7	NPMP7
HGNC:7927	NPM1P7	NPM1P16
HGNC:7939	NPPA	ANP
HGNC:7939	NPPA	PND
HGNC:37635	NPPA-AS1	NPPAAS
HGNC:37635	NPPA-AS1	NPPA-AS
HGNC:7943	NPR1	ANPRA
HGNC:7943	NPR1	NPRA
HGNC:7944	NPR2	ANPRB
HGNC:7944	NPR2	NPRB
HGNC:7944	NPR2	AMDM
HGNC:7945	NPR3	NPRC
HGNC:7945	NPR3	ANPRC
HGNC:7945	NPR3	C5orf23
HGNC:24969	NPRL2	TUSC4
HGNC:14124	NPRL3	C16orf35
HGNC:23631	NPSR1	GPR154
HGNC:17867	NPTN	SDFR1
HGNC:13782	NPVF	C7orf9
HGNC:7956	NPY1R	NPYR
HGNC:9329	NPY4R	PPYR1
HGNC:2874	NQO1	NMOR1
HGNC:2874	NQO1	DIA4
HGNC:7856	NQO2	NMOR2
HGNC:7962	NR1D1	THRAL
HGNC:7965	NR1H2	UNR
HGNC:7971	NR2C1	TR2
HGNC:7972	NR2C2	TR4
HGNC:7973	NR2E1	TLX
HGNC:7975	NR2F1	ERBAL3
HGNC:7975	NR2F1	TFCOUP1
HGNC:7976	NR2F2	ARP1
HGNC:7976	NR2F2	TFCOUP2
HGNC:7977	NR2F6	ERBAL2
HGNC:7978	NR3C1	GRL
HGNC:4592	NR3C1P1	GRLL1
HGNC:4592	NR3C1P1	NR3C1P
HGNC:7979	NR3C2	MLR
HGNC:7980	NR4A1	HMR
HGNC:7980	NR4A1	GFRP1
HGNC:7981	NR4A2	NURR1
HGNC:7983	NR5A1	FTZF1
HGNC:7984	NR5A2	FTF
HGNC:7985	NR6A1	GCNF
HGNC:26981	NRAD1	NCRNA00284
HGNC:26981	NRAD1	LINC00284
HGNC:48588	NRAV	DYNLL1-AS1
HGNC:7960	NR0B1	AHC
HGNC:7960	NR0B1	DSS
HGNC:7993	NRBP1	NRBP
HGNC:7995	NRDC	NRD1
HGNC:20186	NRDE2	C14orf102
HGNC:16834	NREP	C5orf13
HGNC:7997	NRG1	HGL
HGNC:7997	NRG1	NRG1-IT2
HGNC:31429	NRG3-AS1	C10orf100
HGNC:1167	NRIP3	C11orf14
HGNC:24613	NRROS	LRRC33
HGNC:17881	NRSN1	VMP
HGNC:16229	NRSN2	C20orf98
HGNC:8010	NRXN3	C14orf60
HGNC:14234	NSD1	STO
HGNC:12766	NSD2	WHSC1
HGNC:12767	NSD3	WHSC1L1
HGNC:31405	NSFP1	NSFP
HGNC:24548	NSL1	C1orf48
HGNC:26513	NSMCE2	C8orf36
HGNC:7677	NSMCE3	NDNL2
HGNC:25935	NSMCE4A	C10orf86
HGNC:29843	NSMF	NELF
HGNC:25305	NSRP1	CCDC55
HGNC:38087	NSRP1P1	CCDC55P1
HGNC:25994	NSUN2	MRT5
HGNC:16385	NSUN5	WBSCR20
HGNC:16385	NSUN5	WBSCR20A
HGNC:19146	NSUN5P1	NSUN5B
HGNC:16609	NSUN5P2	NSUN5C
HGNC:23529	NSUN6	NOPD1
HGNC:23529	NSUN6	ARL5B-AS1
HGNC:17144	NT5C	UMPH2
HGNC:8022	NT5C2	NT5B
HGNC:8022	NT5C2	SPG45
HGNC:17820	NT5C3A	NT5C3
HGNC:18530	NT5C3AP1	NT5C3P1
HGNC:28300	NT5C3B	NT5C3L
HGNC:21556	NT5DC1	NT5C2L1
HGNC:8021	NT5E	NT5
HGNC:25490	NTAQ1	C8orf32
HGNC:25490	NTAQ1	WDYHV1
HGNC:8024	NTF4	NTF5
HGNC:8025	NTF6A	NTF6
HGNC:32293	NTM-AS1	C11orf39
HGNC:41437	NTM-IT	NTM-IT3
HGNC:23373	NTMT1	C9orf32
HGNC:23373	NTMT1	METTL11A
HGNC:31932	NTMT2	C1orf184
HGNC:31932	NTMT2	METTL11B
HGNC:8030	NTN3	NTN2L
HGNC:14288	NTNG2	NTNG1
HGNC:28204	NTPCR	C1orf57
HGNC:8041	NUBP1	NBP1
HGNC:20278	NUBPL	C14orf127
HGNC:8048	NUDT1	MTH1
HGNC:8049	NUDT2	APAH1
HGNC:18012	NUDT4B	NUDT4P1
HGNC:28523	NUDT9P1	C10orf98
HGNC:27189	NUDT16L2P	NUDT16P
HGNC:27189	NUDT16L2P	NUDT16P1
HGNC:13870	NUDT21	CPSF5
HGNC:14621	NUF2	CDCA1
HGNC:8058	NUFIP1P1	NUFIP1P
HGNC:33550	NUGGC	C8orf80
HGNC:8060	NUMB	C14orf41
HGNC:17010	NUP42	NUPL2
HGNC:8065	NUP50	NPAP60L
HGNC:50502	NUP50-DT	NUP50-AS1
HGNC:20025	NUP50P1	NUP50P
HGNC:20261	NUP58	NUPL1
HGNC:44052	NUP58P1	NUPL1P1
HGNC:17859	NUP188	KIAA0169
HGNC:18658	NUP205	C7orf14
HGNC:27399	NUP210P1	C3orf46
HGNC:44164	NUPR2	NUPR1L
HGNC:21042	NUS1	C6orf68
HGNC:29919	NUTM1	C15orf55
HGNC:23438	NUTM2A	FAM22A
HGNC:45161	NUTM2A-AS1	FAM22A-AS1
HGNC:23445	NUTM2B	FAM22B
HGNC:23447	NUTM2D	FAM22D
HGNC:23448	NUTM2E	FAM22E
HGNC:23450	NUTM2F	FAM22F
HGNC:23449	NUTM2G	FAM22G
HGNC:45017	NUTM2HP	FAM22HP
HGNC:29229	NWD2	KIAA1239
HGNC:25179	NXNL1	TXNL6
HGNC:30482	NXNL2	C9orf121
HGNC:28527	NXPE1	FAM55A
HGNC:26331	NXPE2	FAM55B
HGNC:28238	NXPE3	FAM55C
HGNC:23117	NXPE4	C11orf33
HGNC:23117	NXPE4	FAM55D
HGNC:22009	NYAP1	C7orf51
HGNC:22009	NYAP1	KIAA1486L
HGNC:29291	NYAP2	KIAA1486
HGNC:20165	NYNRIN	KIAA1305
HGNC:8082	NYX	CSNB1
HGNC:8082	NYX	CSNB4
HGNC:21257	OARD1	C6orf130
HGNC:8086	OAS1	OIAS
HGNC:8094	OATP1	OATL3
HGNC:8095	OAZ1	OAZ
HGNC:20308	OBI1	C13orf7
HGNC:20308	OBI1	RNF219
HGNC:42700	OBI1-AS1	POU4F1-AS1
HGNC:42700	OBI1-AS1	RNF219-AS1
HGNC:32047	OBSCN-AS1	C1orf145
HGNC:8100	OC90	PLA2L
HGNC:8101	OCA2	D15S12
HGNC:8101	OCA2	P
HGNC:8101	OCA2	EYCL3
HGNC:8101	OCA2	EYCL2
HGNC:16116	OCSTAMP	C20orf123
HGNC:26560	ODAD1	CCDC114
HGNC:25583	ODAD2	ARMC4
HGNC:44937	ODAD2P1	ARMC4P1
HGNC:28303	ODAD3	CCDC151
HGNC:25280	ODAD4	TTC25
HGNC:26300	ODAPH	C4orf26
HGNC:8110	ODCP	ODC2
HGNC:26841	ODF3L2	C19orf19
HGNC:24299	ODR4	C1orf27
HGNC:2567	OFD1	CXorf5
HGNC:2567	OFD1	RP23
HGNC:23873	OFD1P1Y	OFDYP1
HGNC:23873	OFD1P1Y	OFD1P1
HGNC:23874	OFD1P2Y	OFDYP2
HGNC:23874	OFD1P2Y	OFD1P2
HGNC:23874	OFD1P2Y	OFD1PY2
HGNC:23875	OFD1P3Y	OFDYP3
HGNC:23875	OFD1P3Y	OFD1P3
HGNC:23875	OFD1P3Y	OFD1PY3
HGNC:23875	OFD1P3Y	OFD1P19Y
HGNC:23875	OFD1P3Y	OFD1P19
HGNC:23875	OFD1P3Y	OFD1PY19
HGNC:23876	OFD1P4Y	OFDYP4
HGNC:23876	OFD1P4Y	OFD1P4
HGNC:23876	OFD1P4Y	OFD1PY4
HGNC:23877	OFD1P5Y	OFDYP5
HGNC:23877	OFD1P5Y	OFD1P5
HGNC:23877	OFD1P5Y	OFD1PY5
HGNC:13657	OFD1P6Y	OFD1P2
HGNC:13657	OFD1P6Y	OFDYP6
HGNC:13657	OFD1P6Y	OFD1P6
HGNC:13657	OFD1P6Y	OFD1PY6
HGNC:23879	OFD1P7Y	OFDYP7
HGNC:23879	OFD1P7Y	OFD1P7
HGNC:23879	OFD1P7Y	OFD1PY7
HGNC:23880	OFD1P8Y	OFDYP8
HGNC:23880	OFD1P8Y	OFD1P8
HGNC:23880	OFD1P8Y	OFD1PY8
HGNC:23881	OFD1P9Y	OFDYP9
HGNC:23881	OFD1P9Y	OFD1P9
HGNC:23881	OFD1P9Y	OFD1PY9
HGNC:23882	OFD1P10Y	OFDYP10
HGNC:23882	OFD1P10Y	OFD1P10
HGNC:23882	OFD1P10Y	OFD1PY10
HGNC:23883	OFD1P11Y	OFDYP11
HGNC:23883	OFD1P11Y	OFD1P11
HGNC:23883	OFD1P11Y	OFD1PY11
HGNC:23884	OFD1P12Y	OFDYP12
HGNC:23884	OFD1P12Y	OFD1P12
HGNC:23884	OFD1P12Y	OFD1PY12
HGNC:23885	OFD1P13Y	OFDYP13
HGNC:23885	OFD1P13Y	OFD1P13
HGNC:23885	OFD1P13Y	OFD1PY13
HGNC:23886	OFD1P14Y	OFDYP14
HGNC:23886	OFD1P14Y	OFD1P14
HGNC:23886	OFD1P14Y	OFD1PY14
HGNC:23887	OFD1P15Y	OFDYP15
HGNC:23887	OFD1P15Y	OFD1P15
HGNC:23887	OFD1P15Y	OFD1PY15
HGNC:18213	OFD1P16Y	OFDYP16
HGNC:18213	OFD1P16Y	OFD1P16
HGNC:18213	OFD1P16Y	OFD1PY16
HGNC:1332	OFD1P17	C5orf1
HGNC:1332	OFD1P17	OFD1P1
HGNC:2589	OFD1P18Y	CYorf1
HGNC:2589	OFD1P18Y	OFD1P18
HGNC:2589	OFD1P18Y	OFD1PY18
HGNC:7056	OGA	MGEA5
HGNC:26174	OGFOD3	C17orf101
HGNC:28833	OLA1	GTPBP9
HGNC:25625	OLAH	THEDC1
HGNC:9398	OLIG2	PRKCBP2
HGNC:9398	OLIG2	BHLHB1
HGNC:28060	OLMALINC	C10orf75
HGNC:28060	OLMALINC	NCRNA00263
HGNC:28060	OLMALINC	LINC00263
HGNC:8138	ONECUT1	HNF6
HGNC:8138	ONECUT1	HNF6A
HGNC:21382	OOEP	C6orf156
HGNC:39192	OOEP-AS1	OOEP-AS
HGNC:26699	OOSP2	TMEM122
HGNC:26699	OOSP2	PLAC1L
HGNC:20707	OPALIN	TMEM10
HGNC:8148	OPHN1	MRX60
HGNC:9936	OPN1LW	CBBM
HGNC:9936	OPN1LW	RCP
HGNC:9936	OPN1LW	CBP
HGNC:4206	OPN1MW	GCP
HGNC:4206	OPN1MW	CBBM
HGNC:4206	OPN1MW	CBD
HGNC:1012	OPN1SW	BCP
HGNC:14007	OPN3	ECPN
HGNC:19992	OPN5	TMEM13
HGNC:17279	OPRPN	PROL1
HGNC:17142	OPTN	GLC1E
HGNC:8183	OR1D2	OLFR1
HGNC:8184	OR1D3P	OR1D6P
HGNC:8184	OR1D3P	OR1D7P
HGNC:8189	OR1E1	OR1E9P
HGNC:8189	OR1E1	OR1E5
HGNC:8189	OR1E1	OR1E6
HGNC:8190	OR1E2	OR1E4
HGNC:8191	OR1E3	OR1E3P
HGNC:8194	OR1F1	OR1F4
HGNC:8194	OR1F1	OR1F6
HGNC:8194	OR1F1	OR1F7
HGNC:8194	OR1F1	OR1F8
HGNC:8194	OR1F1	OR1F9
HGNC:8194	OR1F1	OR1F5
HGNC:8194	OR1F1	OR1F10
HGNC:8194	OR1F1	OR1F13P
HGNC:8196	OR1F2P	OR1F3P
HGNC:8196	OR1F2P	OR1F2
HGNC:13964	OR1F12	OR1F12P
HGNC:8204	OR1G1	OR1G2
HGNC:8206	OR1H1P	OR1H1
HGNC:8209	OR1J2	OR1J3
HGNC:8209	OR1J2	OR1J5
HGNC:8213	OR1L1	OR1L2
HGNC:8216	OR1L4	OR1L5
HGNC:8218	OR1L6	OR1L7
HGNC:8221	OR1N1	OR1N3
HGNC:8222	OR1P1	OR1P1P
HGNC:8223	OR1Q1	OR1Q2
HGNC:8223	OR1Q1	OR1Q3
HGNC:8226	OR1R1P	OR20A1P
HGNC:8226	OR1R1P	OR1R2P
HGNC:8226	OR1R1P	OR1R3P
HGNC:8230	OR2A2	OR2A2P
HGNC:8230	OR2A2	OR2A17P
HGNC:14729	OR2A4	OR2A10
HGNC:8232	OR2A5	OR2A8
HGNC:8232	OR2A5	OR2A26
HGNC:8236	OR2A9P	OR2A9
HGNC:15082	OR2A12	OR2A12P
HGNC:15084	OR2A14	OR2A14P
HGNC:15084	OR2A14	OR2A6
HGNC:15085	OR2A15P	OR2A28P
HGNC:15413	OR2A20P	OR2A20
HGNC:19562	OR2A25	OR2A25P
HGNC:19562	OR2A25	OR2A27
HGNC:15087	OR2AE1	OR2AE2
HGNC:14719	OR2AF1P	OR2AF2P
HGNC:15142	OR2AG1	OR2AG3
HGNC:15143	OR2AG2	OR2AG2P
HGNC:15001	OR2AJ1	OR2AJ1P
HGNC:19569	OR2AK2	OR2AK1P
HGNC:15335	OR2AP1	OR2AP1P
HGNC:13966	OR2B2	OR2B9
HGNC:8238	OR2B3	OR2B3P
HGNC:8241	OR2B6	OR2B6P
HGNC:8241	OR2B6	OR2B1
HGNC:8241	OR2B6	OR2B1P
HGNC:8241	OR2B6	OR2B5
HGNC:13968	OR2B8P	OR2B8
HGNC:8242	OR2C1	OR2C2P
HGNC:15005	OR2C3	OR2C4
HGNC:15005	OR2C3	OR2C5P
HGNC:8244	OR2D2	OR2D1
HGNC:15507	OR2E1P	OR2E1
HGNC:15507	OR2E1P	OR2E2
HGNC:8246	OR2F1	OR2F4
HGNC:8246	OR2F1	OR2F5
HGNC:8246	OR2F1	OR2F3
HGNC:8246	OR2F1	OR2F3P
HGNC:8252	OR2H1	OR2H6
HGNC:8252	OR2H1	OR2H8
HGNC:8258	OR2I1P	OR2I1
HGNC:8258	OR2I1P	OR2I3P
HGNC:8258	OR2I1P	OR2I4P
HGNC:8258	OR2I1P	OR2I2
HGNC:8259	OR2J1	OR2J1P
HGNC:8264	OR2K2	OR2AR1P
HGNC:8265	OR2L1P	OR2L1
HGNC:8265	OR2L1P	OR2L7P
HGNC:8266	OR2L2	OR2L4P
HGNC:8266	OR2L2	OR2L12
HGNC:15011	OR2L5	OR2L11
HGNC:15011	OR2L5	OR2L5P
HGNC:19578	OR2L13	OR2L14
HGNC:8267	OR2M1P	OR2M1
HGNC:8269	OR2M3	OR2M6
HGNC:8269	OR2M3	OR2M3P
HGNC:19576	OR2M5	OR2M5P
HGNC:8274	OR2R1P	OR2R1
HGNC:14725	OR2T2	OR2T2P
HGNC:15018	OR2T6	OR2T6P
HGNC:15018	OR2T6	OR2T9
HGNC:15019	OR2T7	OR2T7P
HGNC:15020	OR2T8	OR2T8P
HGNC:8278	OR2U1P	OR2AU1P
HGNC:8280	OR2V1	OR2V1P
HGNC:15341	OR2V2	OR2V3
HGNC:15021	OR2W3	OR2W8P
HGNC:15021	OR2W3	OR2W3P
HGNC:15424	OR2W5P	OR2W5
HGNC:15072	OR2W6P	OR2W7P
HGNC:15391	OR2Z1	OR2Z2
HGNC:8284	OR3A3	OR3A6
HGNC:8284	OR3A3	OR3A7
HGNC:8284	OR3A3	OR3A8P
HGNC:15510	OR3A4P	OR3A4
HGNC:8289	OR4A1P	OR4A20P
HGNC:15161	OR4A4P	OR4A4
HGNC:15165	OR4A8	OR4A8P
HGNC:15147	OR4A10P	OR4A25P
HGNC:15154	OR4A17P	OR4A22P
HGNC:8292	OR4C1P	OR4C1
HGNC:14696	OR4C2P	OR4C8P
HGNC:14700	OR4C4P	OR4C17P
HGNC:14700	OR4C4P	OR4C17
HGNC:14702	OR4C5	OR4C5P
HGNC:15167	OR4C11	OR4C11P
HGNC:8293	OR4D1	OR4D3
HGNC:15173	OR4D10	OR4D10P
HGNC:15174	OR4D11	OR4D11P
HGNC:8296	OR4E1	OR4E1P
HGNC:8298	OR4F1P	OR4F1
HGNC:15372	OR4F6	OR4F12
HGNC:15089	OR4F7P	OR4F10
HGNC:15395	OR4F8P	OR4F20P
HGNC:15395	OR4F8P	OR4F9P
HGNC:15077	OR4F14P	OR4F14
HGNC:15381	OR4F17	OR4F19
HGNC:15381	OR4F17	OR4F11P
HGNC:15381	OR4F17	OR4F18
HGNC:19583	OR4F21	OR4F21P
HGNC:8302	OR4G1P	OR4G8P
HGNC:8303	OR4G2P	OR4G7P
HGNC:8304	OR4G3P	OR4G3
HGNC:8304	OR4G3P	OR4G5P
HGNC:8312	OR4H6P	OR4H9P
HGNC:8312	OR4H6P	OR4H10P
HGNC:8312	OR4H6P	OR4H5P
HGNC:8312	OR4H6P	OR4H11P
HGNC:8312	OR4H6P	OR4H5
HGNC:8312	OR4H6P	OR4H7
HGNC:8312	OR4H6P	OR4H7P
HGNC:8312	OR4H6P	OR4H2P
HGNC:8312	OR4H6P	OR4H3P
HGNC:8312	OR4H6P	OR4H11
HGNC:8312	OR4H6P	OR4H2
HGNC:8312	OR4H6P	OR4H3
HGNC:8312	OR4H6P	OR4H1P
HGNC:8312	OR4H6P	OR4H4P
HGNC:8312	OR4H6P	OR4H10
HGNC:8312	OR4H6P	OR4H4
HGNC:8312	OR4H6P	OR4H8P
HGNC:8312	OR4H6P	OR4H8
HGNC:19433	OR4H12P	OR4H12
HGNC:14731	OR4K3	OR4K3P
HGNC:14756	OR4K7P	OR4K10P
HGNC:14787	OR4K8P	OR4K9P
HGNC:15356	OR4L1	OR4L2P
HGNC:15180	OR4P4	OR4P3P
HGNC:15359	OR4Q2	OR4Q2P
HGNC:15426	OR4Q3	OR4Q4
HGNC:15183	OR4S2	OR4S2P
HGNC:8319	OR5A1	OR5A1P
HGNC:15047	OR5AC1	OR5AC1P
HGNC:15250	OR5AK1P	OR5AK5P
HGNC:15252	OR5AK3P	OR5AK3
HGNC:14844	OR5AL1	OR5AL1P
HGNC:8322	OR5B1P	OR5B9P
HGNC:8322	OR5B1P	OR5B9
HGNC:8322	OR5B1P	OR5B5P
HGNC:8322	OR5B1P	OR5B14P
HGNC:8322	OR5B1P	OR5B7P
HGNC:8322	OR5B1P	OR5B7
HGNC:8322	OR5B1P	OR5B8
HGNC:8322	OR5B1P	OR5B8P
HGNC:8322	OR5B1P	OR5B5
HGNC:8322	OR5B1P	OR5B6
HGNC:8322	OR5B1P	OR5B6P
HGNC:8324	OR5B3	OR5B13
HGNC:8320	OR5B10P	OR5B11P
HGNC:8320	OR5B10P	OR5B4P
HGNC:8320	OR5B10P	OR5B10
HGNC:8320	OR5B10P	OR5B11
HGNC:8320	OR5B10P	OR5B18P
HGNC:15432	OR5B12	OR5B12P
HGNC:15432	OR5B12	OR5B16
HGNC:15267	OR5B17	OR5B20P
HGNC:15407	OR5BH1P	OR5BH2P
HGNC:15278	OR5BQ1P	OR5BQ2P
HGNC:19627	OR5BS1P	OR5BS1
HGNC:8331	OR5C1	OR5C2P
HGNC:8335	OR5D2P	OR5D6P
HGNC:8335	OR5D2P	OR5D10P
HGNC:8335	OR5D2P	OR5D1P
HGNC:8335	OR5D2P	OR5D5P
HGNC:8335	OR5D2P	OR5D12P
HGNC:8335	OR5D2P	OR5D8P
HGNC:8335	OR5D2P	OR5D7P
HGNC:8335	OR5D2P	OR5D9P
HGNC:8335	OR5D2P	OR5D12
HGNC:8335	OR5D2P	OR5D11P
HGNC:8335	OR5D2P	OR5D11
HGNC:8336	OR5D3P	OR5D3
HGNC:8336	OR5D3P	OR5D4
HGNC:8342	OR5E1P	OR5E1
HGNC:8344	OR5G1P	OR5G2P
HGNC:15287	OR5G3	OR5G6P
HGNC:15287	OR5G3	OR5G3P
HGNC:14773	OR5H8	OR5H8P
HGNC:8348	OR5J1P	OR5J1
HGNC:15057	OR5M14P	OR5M15P
HGNC:14821	OR5T1	OR5T1P
HGNC:15299	OR5W2	OR5W2P
HGNC:15299	OR5W2	OR5W3P
HGNC:15301	OR6A2	OR6A2P
HGNC:15301	OR6A2	OR6A1
HGNC:15041	OR6B2	OR6B2P
HGNC:15042	OR6B3	OR6B3P
HGNC:14707	OR6J1	OR6J2
HGNC:14707	OR6J1	OR6J1P
HGNC:19631	OR6U2P	OR6U1P
HGNC:15091	OR6W1P	OR6W1
HGNC:14823	OR6Y1	OR6Y2
HGNC:8364	OR7A1P	OR7A6P
HGNC:8370	OR7A2P	OR7A7
HGNC:8370	OR7A2P	OR7A2
HGNC:8366	OR7A3P	OR7A12P
HGNC:8366	OR7A3P	OR7A14P
HGNC:8366	OR7A3P	OR7A14
HGNC:8366	OR7A3P	OR7A13P
HGNC:8371	OR7A8P	OR7A9P
HGNC:8357	OR7A11P	OR7A11
HGNC:8361	OR7A15P	OR7A4P
HGNC:8361	OR7A15P	OR7A16P
HGNC:8361	OR7A15P	OR7A20P
HGNC:8373	OR7C1	OR7C4
HGNC:8374	OR7C2	OR7C3
HGNC:8377	OR7D1P	OR7D3P
HGNC:8377	OR7D1P	OR7D3
HGNC:8380	OR7D4	OR7D4P
HGNC:8402	OR7E2P	OR7F2P
HGNC:8402	OR7E2P	OR7E51P
HGNC:8424	OR7E4P	OR7F4P
HGNC:8435	OR7E5P	OR7F5P
HGNC:8382	OR7E11P	OR7E144P
HGNC:8383	OR7E12P	OR7E58P
HGNC:8383	OR7E12P	OR7E79P
HGNC:8385	OR7E14P	OR7E151P
HGNC:8386	OR7E15P	OR7E80P
HGNC:8386	OR7E15P	OR7E42P
HGNC:8387	OR7E16P	OR7E60P
HGNC:8387	OR7E16P	OR7E17P
HGNC:8389	OR7E18P	OR7E61
HGNC:8389	OR7E18P	OR7E98P
HGNC:8390	OR7E19P	OR7E65
HGNC:8393	OR7E21P	OR7E49P
HGNC:8393	OR7E21P	OR7E127P
HGNC:8395	OR7E23P	OR7E92P
HGNC:8396	OR7E24	OR7E24P
HGNC:8398	OR7E26P	OR7E67P
HGNC:8398	OR7E26P	OR7E69P
HGNC:8398	OR7E26P	OR7E70P
HGNC:8398	OR7E26P	OR7E68P
HGNC:8400	OR7E28P	OR7E133P
HGNC:8400	OR7E28P	OR7E107P
HGNC:8400	OR7E28P	OR7E27P
HGNC:8404	OR7E31P	OR7E32P
HGNC:8408	OR7E35P	OR7E120
HGNC:8409	OR7E36P	OR7E119P
HGNC:8411	OR7E38P	OR7E76
HGNC:8412	OR7E39P	OR7E138P
HGNC:8415	OR7E41P	OR7F6P
HGNC:8415	OR7E41P	OR7E50P
HGNC:8415	OR7E41P	OR7E95P
HGNC:8428	OR7E53P	OR7E78P
HGNC:8428	OR7E53P	OR7E78
HGNC:8428	OR7E53P	OR7E132P
HGNC:8430	OR7E55P	OR7E56P
HGNC:8434	OR7E59P	OR7E59
HGNC:8434	OR7E59P	OR7E137P
HGNC:8438	OR7E62P	OR7E63P
HGNC:8438	OR7E62P	OR7E64P
HGNC:8438	OR7E62P	OR7E82P
HGNC:8442	OR7E66P	OR7E6P
HGNC:8442	OR7E66P	OR7E20P
HGNC:14688	OR7E83P	OR7E134P
HGNC:14690	OR7E84P	OR7E54P
HGNC:14692	OR7E85P	OR7E88P
HGNC:14709	OR7E87P	OR7E3P
HGNC:14709	OR7E87P	OR7F3P
HGNC:14733	OR7E90P	OR7E123P
HGNC:14780	OR7E93P	OR7E131P
HGNC:15043	OR7E102P	OR7E102
HGNC:19587	OR7E103P	OR4D12P
HGNC:15365	OR7E106P	OR7E40P
HGNC:15126	OR7E110P	OR7E68P
HGNC:15126	OR7E110P	OR7E71P
HGNC:15126	OR7E110P	OR7E72P
HGNC:15126	OR7E110P	OR7E73P
HGNC:15126	OR7E110P	OR7E74P
HGNC:15126	OR7E110P	OR7E75P
HGNC:19557	OR7E136P	OR7E147P
HGNC:19557	OR7E136P	OR7E139P
HGNC:19642	OR7E148P	OR7E150P
HGNC:8465	OR7G1	OR7G1P
HGNC:8470	OR8B1P	OR8B11P
HGNC:8473	OR8B4	OR8B4P
HGNC:8476	OR8B7P	OR8B13P
HGNC:8478	OR8C1P	OR8C3P
HGNC:8478	OR8C1P	OR8C4P
HGNC:8481	OR8D1	OR8D3
HGNC:8484	OR8G1	OR8G1P
HGNC:8485	OR8G2P	OR8G4
HGNC:8485	OR8G2P	OR8G2
HGNC:19622	OR8G5	OR8G5P
HGNC:19622	OR8G5	OR8G6
HGNC:15311	OR8J2	OR8J2P
HGNC:14841	OR8U3	OR5R1P
HGNC:14841	OR8U3	OR5R1
HGNC:8486	OR9A1P	OR9A1
HGNC:15094	OR9A3P	OR9A6P
HGNC:15319	OR9G1	OR9G5
HGNC:15320	OR9G2P	OR9G6
HGNC:14761	OR9L1P	OR9L2P
HGNC:15327	OR9M1P	OR5BG1P
HGNC:15097	OR9P1P	OR9P2P
HGNC:15328	OR9Q2	OR9Q2P
HGNC:31288	OR9S24P	OR5J6P
HGNC:8161	OR10A2	OR10A2P
HGNC:15130	OR10A4	OR10A4P
HGNC:15131	OR10A5	OR10A1
HGNC:14758	OR10AC1	OR10AC1P
HGNC:14819	OR10AD1	OR10AD1P
HGNC:14990	OR10AE1P	OR10AE2P
HGNC:8163	OR10B1P	OR10B2
HGNC:8165	OR10C1	OR10C2
HGNC:8166	OR10D1P	OR10D2P
HGNC:8168	OR10D3	OR10D3P
HGNC:14770	OR10D4P	OR10D4
HGNC:14770	OR10D4P	OR10D6P
HGNC:14836	OR10G6	OR10G6P
HGNC:15129	OR10G9	OR10G10P
HGNC:14992	OR10J3	OR10J3P
HGNC:15408	OR10J4	OR10J4P
HGNC:14994	OR10J6P	OR10J6
HGNC:15378	OR10P1	OR10P1P
HGNC:15378	OR10P1	OR10P2P
HGNC:15378	OR10P1	OR10P3P
HGNC:15139	OR10W1	OR10W1P
HGNC:14995	OR10X1	OR10X1P
HGNC:8176	OR11A1	OR11A2
HGNC:14716	OR11H2	OR11H2P
HGNC:14716	OR11H2	OR11H8P
HGNC:14716	OR11H2	C14orf15
HGNC:15350	OR11H7	OR11H7P
HGNC:14997	OR11I1P	OR11I2P
HGNC:8177	OR12D1	OR12D1P
HGNC:15102	OR13C7	OR13C7P
HGNC:15107	OR13E1P	OR13E2
HGNC:14732	OR13I1P	OR13I2P
HGNC:15024	OR14A2	OR5AX1P
HGNC:15024	OR14A2	OR5AX1
HGNC:15022	OR14A16	OR5AT1
HGNC:15026	OR14C36	OR5BF1
HGNC:19575	OR14I1	OR5BU1P
HGNC:19575	OR14I1	OR5BU1
HGNC:13971	OR14J1	OR5U1
